date,race_id,strategy,bet_type,umaban,horse,odds_at_bet,odds_final,ev_at_bet,ev_final,confidence,finish,stake,payout,virtual,retro,feature_ver
20260906,202606040210,S3,win,6,パクスロマーナ,6.9,3.8,1.222,0.673,0.92,1,100,380.0,1,0,2
20260906,202606040210,S5C,win,6,パクスロマーナ,6.9,3.8,1.222,0.673,0.92,1,100,380.0,1,0,2
20260906,202606040210,V1,place,8,カーヌスティ,,,,,0.92,2,100,130.0,1,0,2
20260906,202606040210,V2,place,8,カーヌスティ,,,,,0.92,2,100,130.0,1,0,2
20260906,202606040210,V3,wide,5-8,フクチャンショウ×カーヌスティ,,,,,0.92,9/2,100,0.0,1,0,2
20260906,202606040211,S1,win,7,ロングトールサリー,36.8,56.9,1.179,1.823,0.922,11,100,0.0,1,0,2
20260906,202606040211,S1,win,8,ナイスプレーアスク,51.5,31.1,1.024,0.619,0.922,6,100,0.0,1,0,2
20260906,202606040211,S1C,win,7,ロングトールサリー,36.8,56.9,1.179,1.823,0.922,11,100,0.0,1,0,2
20260906,202606040211,S2,win,9,ドリームコア,2.2,2.5,0.87,0.989,0.922,3,100,0.0,1,0,2
20260906,202606040211,V1,place,9,ドリームコア,,,,,0.922,3,100,130.0,1,0,2
20260906,202606040211,V2,place,9,ドリームコア,,,,,0.922,3,100,130.0,1,0,2
20260906,202606040211,V3,wide,3-9,リアライズルミナス×ドリームコア,,,,,0.922,7/3,100,0.0,1,0,2
20260906,202606040211,V4,trifecta,9-3-10,,,,,,,,100,0.0,1,0,1
20260906,202606040211,V4,trifecta,9-10-3,,,,,,,,100,0.0,1,0,1
20260906,202606040211,V4,trifecta,3-9-10,,,,,,,,100,0.0,1,0,1
20260906,202606040211,V4,trifecta,10-9-3,,,,,,,,100,0.0,1,0,1
20260906,202606040211,V4,trifecta,9-3-2,,,,,,,,100,0.0,1,0,1
20260906,202606040211,V4,trifecta,9-3-5,,,,,,,,100,0.0,1,0,1
20260906,202606040211,V4,trifecta,3-10-9,,,,,,,,100,0.0,1,0,1
20260906,202606040211,V4,trifecta,9-2-3,,,,,,,,100,0.0,1,0,1
20260906,202606040211,V4,trifecta,9-3-11,,,,,,,,100,0.0,1,0,1
20260906,202606040211,V4,trifecta,10-3-9,,,,,,,,100,0.0,1,0,1
20260906,202606040212,S1,win,4,ブライティアブーケ,15.4,14.8,1.005,0.966,0.894,13,100,0.0,1,0,2
20260906,202606040212,S1,win,5,ルシェロアズーリ,12.2,11.2,1.256,1.154,0.894,7,100,0.0,1,0,2
20260906,202606040212,S1,win,15,クラディスティーナ,42.8,76.3,1.231,2.194,0.894,11,100,0.0,1,0,2
20260906,202606040212,S1C,win,5,ルシェロアズーリ,12.2,11.2,1.256,1.154,0.894,7,100,0.0,1,0,2
20260906,202606040212,S1C,win,15,クラディスティーナ,42.8,76.3,1.231,2.194,0.894,11,100,0.0,1,0,2
20260906,202606040212,S2,win,2,ファインサマーデイ,5.6,3.6,0.656,0.422,0.894,5,100,0.0,1,0,2
20260906,202606040212,S3,win,5,ルシェロアズーリ,12.2,11.2,1.256,1.154,0.894,7,100,0.0,1,0,2
20260906,202606040212,S5C,win,5,ルシェロアズーリ,12.2,11.2,1.256,1.154,0.894,7,100,0.0,1,0,2
20260906,202606040212,V1,place,2,ファインサマーデイ,,,,,0.894,5,100,0.0,1,0,2
20260906,202606040212,V3,wide,2-6,ファインサマーデイ×ホウオウショコラ,,,,,0.894,5/8,100,0.0,1,0,2
20260906,202609040201,S2,win,1,ルースソラール,2.5,2.4,0.946,0.909,0.766,1,100,240.0,1,0,2
20260906,202609040201,V1,place,1,ルースソラール,,,,,0.766,1,100,110.0,1,0,2
20260906,202609040202,S1,win,6,パスリヤージュ,87.9,246.3,1.577,4.418,0.892,7,100,0.0,1,0,2
20260906,202609040202,S1,win,7,リアライズステラ,35.5,269.3,1.024,7.765,0.892,15,100,0.0,1,0,2
20260906,202609040202,S1,win,10,ラッキーヴォーグ,33.5,19.7,2.785,1.638,0.892,9,100,0.0,1,0,2
20260906,202609040202,S1,win,11,サカトクフェイス,29.0,102.0,1.432,5.038,0.892,11,100,0.0,1,0,2
20260906,202609040202,S1C,win,6,パスリヤージュ,87.9,246.3,1.577,4.418,0.892,7,100,0.0,1,0,2
20260906,202609040202,S1C,win,7,リアライズステラ,35.5,269.3,1.024,7.765,0.892,15,100,0.0,1,0,2
20260906,202609040202,S1C,win,10,ラッキーヴォーグ,33.5,19.7,2.785,1.638,0.892,9,100,0.0,1,0,2
20260906,202609040202,S1C,win,11,サカトクフェイス,29.0,102.0,1.432,5.038,0.892,11,100,0.0,1,0,2
20260906,202609040202,S2,win,16,マカロンブルー,5.5,7.4,0.638,0.858,0.892,8,100,0.0,1,0,2
20260906,202609040202,V1,place,16,マカロンブルー,,,,,0.892,8,100,0.0,1,0,2
20260906,202609040202,V3,wide,8-16,ナムラロダン×マカロンブルー,,,,,0.892,3/8,100,0.0,1,0,2
20260906,202609040203,S1,win,3,カセノコンコルド,27.9,40.3,1.599,2.31,0.908,6,100,0.0,1,0,2
20260906,202609040203,S1,win,9,ジューンマーチ,34.1,31.3,1.914,1.757,0.908,11,100,0.0,1,0,2
20260906,202609040203,S1C,win,3,カセノコンコルド,27.9,40.3,1.599,2.31,0.908,6,100,0.0,1,0,2
20260906,202609040203,S1C,win,9,ジューンマーチ,34.1,31.3,1.914,1.757,0.908,11,100,0.0,1,0,2
20260906,202609040203,S2,win,14,アラムシャピラス,2.1,2.4,0.724,0.828,0.908,1,100,240.0,1,0,2
20260906,202609040203,V1,place,14,アラムシャピラス,,,,,0.908,1,100,110.0,1,0,2
20260906,202609040203,V2,place,14,アラムシャピラス,,,,,0.908,1,100,110.0,1,0,2
20260906,202609040203,V3,wide,14-15,アラムシャピラス×アスクハッピーマン,,,,,0.908,1/4,100,0.0,1,0,2
20260906,202609040204,S1,win,5,レイワノキセキ,60.5,267.1,1.074,4.743,0.834,2,100,0.0,1,0,2
20260906,202609040204,S1,win,10,グリミスティ,49.9,96.7,1.222,2.369,0.834,5,100,0.0,1,0,2
20260906,202609040204,S1,win,12,ウィスピア,18.2,29.4,1.07,1.728,0.834,14,100,0.0,1,0,2
20260906,202609040204,S1,win,16,ノチェブエナ,41.8,81.9,2.111,4.137,0.834,11,100,0.0,1,0,2
20260906,202609040204,S1C,win,10,グリミスティ,49.9,96.7,1.222,2.369,0.834,5,100,0.0,1,0,2
20260906,202609040204,S1C,win,12,ウィスピア,18.2,29.4,1.07,1.728,0.834,14,100,0.0,1,0,2
20260906,202609040204,S1C,win,16,ノチェブエナ,41.8,81.9,2.111,4.137,0.834,11,100,0.0,1,0,2
20260906,202609040204,S2,win,3,ティタノマキア,2.4,1.9,0.787,0.623,0.834,1,100,190.0,1,0,2
20260906,202609040204,V1,place,3,ティタノマキア,,,,,0.834,1,100,110.0,1,0,2
20260906,202609040204,V2,place,3,ティタノマキア,,,,,0.834,1,100,110.0,1,0,2
20260906,202609040204,V3,wide,3-15,ティタノマキア×クロスボーダー,,,,,0.834,1/8,100,0.0,1,0,2
20260906,202609040205,S1C,win,7,ルージュムーサ,16.8,69.2,0.983,4.05,0.569,8,100,0.0,1,0,2
20260906,202609040205,S2,win,9,ハートノート,2.5,2.0,0.808,0.647,0.569,2,100,0.0,1,0,2
20260906,202609040205,V1,place,9,ハートノート,,,,,0.569,2,100,110.0,1,0,2
20260906,202609040206,S1,win,1,フェルシナ,20.8,49.3,1.146,2.717,0.894,6,100,0.0,1,0,2
20260906,202609040206,S1,win,2,ヴェントステラーレ,41.5,143.5,1.584,5.477,0.894,12,100,0.0,1,0,2
20260906,202609040206,S1,win,7,マクノス,19.7,20.9,1.078,1.143,0.894,1,100,2090.0,1,0,2
20260906,202609040206,S1C,win,1,フェルシナ,20.8,49.3,1.146,2.717,0.894,6,100,0.0,1,0,2
20260906,202609040206,S1C,win,2,ヴェントステラーレ,41.5,143.5,1.584,5.477,0.894,12,100,0.0,1,0,2
20260906,202609040206,S1C,win,7,マクノス,19.7,20.9,1.078,1.143,0.894,1,100,2090.0,1,0,2
20260906,202609040206,S2,win,9,シュネルアンジュ,1.8,1.4,0.725,0.564,0.894,5,100,0.0,1,0,2
20260906,202609040206,V1,place,9,シュネルアンジュ,,,,,0.894,5,100,0.0,1,0,2
20260906,202609040206,V2,place,9,シュネルアンジュ,,,,,0.894,5,100,0.0,1,0,2
20260906,202609040206,V3,wide,5-9,インマイポケット×シュネルアンジュ,,,,,0.894,11/5,100,0.0,1,0,2
20260906,202609040207,S1,win,6,リガーレ,13.0,14.5,1.001,1.116,0.899,10,100,0.0,1,0,2
20260906,202609040207,S1,win,11,マイコンチェルト,49.6,134.2,1.236,3.343,0.899,8,100,0.0,1,0,2
20260906,202609040207,S1C,win,11,マイコンチェルト,49.6,134.2,1.236,3.343,0.899,8,100,0.0,1,0,2
20260906,202609040207,S2,win,1,エレガンスアスク,2.3,2.4,0.889,0.927,0.899,2,100,0.0,1,0,2
20260906,202609040207,V1,place,1,エレガンスアスク,,,,,0.899,2,100,170.0,1,0,2
20260906,202609040207,V2,place,1,エレガンスアスク,,,,,0.899,2,100,170.0,1,0,2
20260906,202609040207,V3,wide,1-3,エレガンスアスク×マゲバスピード,,,,,0.899,2/12,100,0.0,1,0,2
20260906,202609040208,S1,win,5,ショウナンバルドル,19.8,19.1,1.504,1.451,0.906,3,100,0.0,1,0,2
20260906,202609040208,S1C,win,5,ショウナンバルドル,19.8,19.1,1.504,1.451,0.906,3,100,0.0,1,0,2
20260906,202609040208,S2,win,6,バルセシート,1.6,1.4,0.767,0.671,0.906,5,100,0.0,1,0,2
20260906,202609040208,V1,place,6,バルセシート,,,,,0.906,5,100,0.0,1,0,2
20260906,202609040208,V2,place,6,バルセシート,,,,,0.906,5,100,0.0,1,0,2
20260906,202609040208,V3,wide,1-6,テーオーアルアイン×バルセシート,,,,,0.906,1/5,100,0.0,1,0,2
20260906,202609040209,S1,win,12,レーンアジリティ,55.6,121.8,1.242,2.72,0.901,8,100,0.0,1,0,2
20260906,202609040209,S1,win,16,スターチスブーケ,32.8,225.2,1.621,11.129,0.901,16,100,0.0,1,0,2
20260906,202609040209,S1C,win,12,レーンアジリティ,55.6,121.8,1.242,2.72,0.901,8,100,0.0,1,0,2
20260906,202609040209,S1C,win,13,ミランド,26.1,45.9,0.948,1.667,0.901,4,100,0.0,1,0,2
20260906,202609040209,S1C,win,16,スターチスブーケ,32.8,225.2,1.621,11.129,0.901,16,100,0.0,1,0,2
20260906,202609040209,S2,win,3,ボーントゥウォリア,2.9,2.6,0.684,0.613,0.901,3,100,0.0,1,0,2
20260906,202609040209,V1,place,3,ボーントゥウォリア,,,,,0.901,3,100,150.0,1,0,2
20260906,202609040209,V3,wide,3-10,ボーントゥウォリア×ブラックレジェンド,,,,,0.901,3/6,100,0.0,1,0,2
20260906,202609040210,S2,win,5,テーオーグレーザー,2.8,1.9,0.697,0.473,0.907,6,100,0.0,1,0,2
20260906,202609040210,V1,place,5,テーオーグレーザー,,,,,0.907,6,100,0.0,1,0,2
20260906,202609040210,V3,wide,5-10,テーオーグレーザー×ウルスクローム,,,,,0.907,6/2,100,0.0,1,0,2
20260906,202609040211,S1,win,10,ヤブサメ,56.0,74.7,1.423,1.898,0.884,9,100,0.0,1,0,2
20260906,202609040211,S1,win,12,レッドモンレーヴ,18.0,24.1,1.055,1.412,0.884,16,100,0.0,1,0,2
20260906,202609040211,S1C,win,10,ヤブサメ,56.0,74.7,1.423,1.898,0.884,9,100,0.0,1,0,2
20260906,202609040211,S1C,win,12,レッドモンレーヴ,18.0,24.1,1.055,1.412,0.884,16,100,0.0,1,0,2
20260906,202609040211,S1C,win,15,ビッグシーザー,23.3,28.6,0.929,1.14,0.884,13,100,0.0,1,0,2
20260906,202609040211,S2,win,3,フリッカージャブ,3.3,2.8,0.656,0.557,0.884,1,100,280.0,1,0,2
20260906,202609040211,V1,place,3,フリッカージャブ,,,,,0.884,1,100,130.0,1,0,2
20260906,202609040211,V3,wide,3-8,フリッカージャブ×ファストネットワーク,,,,,0.884,1/15,100,0.0,1,0,2
20260906,202609040211,V4,trifecta,3-8-9,,,,,,,,100,0.0,1,0,1
20260906,202609040211,V4,trifecta,8-3-9,,,,,,,,100,0.0,1,0,1
20260906,202609040211,V4,trifecta,3-9-8,,,,,,,,100,0.0,1,0,1
20260906,202609040211,V4,trifecta,8-9-3,,,,,,,,100,0.0,1,0,1
20260906,202609040211,V4,trifecta,9-3-8,,,,,,,,100,0.0,1,0,1
20260906,202609040211,V4,trifecta,9-8-3,,,,,,,,100,0.0,1,0,1
20260906,202609040211,V4,trifecta,3-8-5,,,,,,,,100,0.0,1,0,1
20260906,202609040211,V4,trifecta,8-3-5,,,,,,,,100,0.0,1,0,1
20260906,202609040211,V4,trifecta,3-5-8,,,,,,,,100,0.0,1,0,1
20260906,202609040211,V4,trifecta,8-5-3,,,,,,,,100,0.0,1,0,1
20260906,202609040212,S1,win,5,スーパージョック,28.5,93.1,1.002,3.274,0.907,7,100,0.0,1,0,2
20260906,202609040212,S1,win,6,ダイシンリンク,18.5,14.8,1.135,0.908,0.907,4,100,0.0,1,0,2
20260906,202609040212,S1C,win,5,スーパージョック,28.5,93.1,1.002,3.274,0.907,7,100,0.0,1,0,2
20260906,202609040212,S1C,win,6,ダイシンリンク,18.5,14.8,1.135,0.908,0.907,4,100,0.0,1,0,2
20260906,202609040212,S1C,win,7,ポッドドンナー,26.9,19.2,0.904,0.645,0.907,8,100,0.0,1,0,2
20260906,202609040212,S2,win,10,ピカラ,3.8,2.5,0.812,0.534,0.907,2,100,0.0,1,0,2
20260906,202609040212,V1,place,10,ピカラ,,,,,0.907,2,100,150.0,1,0,2
20260906,202609040212,V3,wide,10-13,ピカラ×フェンダー,,,,,0.907,2/1,100,2180.0,1,0,2
20260912,202606040301,S2,win,2,ソラニワラエバ,3.1,2.8,0.83,0.75,0.713,6,100,0.0,1,0,2
20260912,202606040301,V1,place,2,ソラニワラエバ,,,,,0.713,6,100,0.0,1,0,2
20260912,202606040302,S1,win,8,アミノショコラ,42.7,171.7,1.368,5.502,0.644,10,100,0.0,1,0,2
20260912,202606040302,S1,win,12,ビシット,56.4,224.4,1.123,4.469,0.644,11,100,0.0,1,0,2
20260912,202606040302,S1C,win,8,アミノショコラ,42.7,171.7,1.368,5.502,0.644,10,100,0.0,1,0,2
20260912,202606040302,S2,win,9,ヨドノプレミアム,4.1,3.3,0.746,0.6,0.644,5,100,0.0,1,0,2
20260912,202606040302,V1,place,9,ヨドノプレミアム,,,,,0.644,5,100,0.0,1,0,2
20260912,202606040303,S1,win,2,セイウンヤオヨロズ,7.8,6.3,1.122,0.906,0.862,9,100,0.0,1,0,2
20260912,202606040303,S1,win,13,エンジェルサン,12.9,13.1,1.21,1.229,0.862,2,100,0.0,1,0,2
20260912,202606040303,S1,win,14,ブルーダイヤシチー,27.7,45.6,1.013,1.667,0.862,14,100,0.0,1,0,2
20260912,202606040303,S1,win,16,ポンテヴェッキオ,36.7,79.4,1.097,2.373,0.862,15,100,0.0,1,0,2
20260912,202606040303,S1C,win,2,セイウンヤオヨロズ,7.8,6.3,1.122,0.906,0.862,9,100,0.0,1,0,2
20260912,202606040303,S1C,win,13,エンジェルサン,12.9,13.1,1.21,1.229,0.862,2,100,0.0,1,0,2
20260912,202606040303,S1C,win,14,ブルーダイヤシチー,27.7,45.6,1.013,1.667,0.862,14,100,0.0,1,0,2
20260912,202606040303,S1C,win,16,ポンテヴェッキオ,36.7,79.4,1.097,2.373,0.862,15,100,0.0,1,0,2
20260912,202606040303,S2,win,8,ハングローズ,4.2,4.8,0.71,0.811,0.862,3,100,0.0,1,0,2
20260912,202606040303,V1,place,8,ハングローズ,,,,,0.862,3,100,160.0,1,0,2
20260912,202606040303,V3,wide,8-15,ハングローズ×ミッキーサウザンド,,,,,0.862,3/1,100,490.0,1,0,2
20260912,202606040304,S1,win,3,シルバープレミア,22.9,30.3,1.132,1.498,0.872,5,100,0.0,1,0,2
20260912,202606040304,S1,win,9,タイキヴィグルーズ,78.5,192.4,1.952,4.784,0.872,15,100,0.0,1,0,2
20260912,202606040304,S1,win,18,ベルバード,28.7,57.2,1.425,2.839,0.872,14,100,0.0,1,0,2
20260912,202606040304,S1C,win,3,シルバープレミア,22.9,30.3,1.132,1.498,0.872,5,100,0.0,1,0,2
20260912,202606040304,S1C,win,9,タイキヴィグルーズ,78.5,192.4,1.952,4.784,0.872,15,100,0.0,1,0,2
20260912,202606040304,S1C,win,18,ベルバード,28.7,57.2,1.425,2.839,0.872,14,100,0.0,1,0,2
20260912,202606040304,S2,win,2,ミナヅキ,3.7,2.7,0.812,0.593,0.872,2,100,0.0,1,0,2
20260912,202606040304,V1,place,2,ミナヅキ,,,,,0.872,2,100,170.0,1,0,2
20260912,202606040304,V3,wide,2-16,ミナヅキ×ヒシナスキロ,,,,,0.872,2/12,100,0.0,1,0,2
20260912,202606040305,S1,win,11,アルレーヴ,65.5,143.1,1.92,4.194,0.574,11,100,0.0,1,0,2
20260912,202606040305,S1C,win,4,ブルードロップ,6.2,5.4,0.99,0.862,0.574,2,100,0.0,1,0,2
20260912,202606040305,S1C,win,11,アルレーヴ,65.5,143.1,1.92,4.194,0.574,11,100,0.0,1,0,2
20260912,202606040305,S2,win,8,サトノハクマイ,2.0,1.6,0.735,0.588,0.574,1,100,160.0,1,0,2
20260912,202606040305,V1,place,8,サトノハクマイ,,,,,0.574,1,100,110.0,1,0,2
20260912,202606040306,S1,win,9,ロンドンコーリング,19.5,20.4,1.102,1.153,0.569,8,100,0.0,1,0,2
20260912,202606040306,S1C,win,9,ロンドンコーリング,19.5,20.4,1.102,1.153,0.569,8,100,0.0,1,0,2
20260912,202606040306,S2,win,1,レーヴデリオン,1.6,1.4,0.777,0.679,0.569,4,100,0.0,1,0,2
20260912,202606040306,V1,place,1,レーヴデリオン,,,,,0.569,4,100,0.0,1,0,2
20260912,202606040307,S1,win,13,レッドジェルブロワ,17.7,58.3,1.28,4.217,0.888,15,100,0.0,1,0,2
20260912,202606040307,S1,win,16,カーボフリオ,14.7,34.8,1.152,2.727,0.888,8,100,0.0,1,0,2
20260912,202606040307,S1C,win,13,レッドジェルブロワ,17.7,58.3,1.28,4.217,0.888,15,100,0.0,1,0,2
20260912,202606040307,S1C,win,15,テンカラットレター,21.9,64.2,0.898,2.632,0.888,10,100,0.0,1,0,2
20260912,202606040307,S1C,win,16,カーボフリオ,14.7,34.8,1.152,2.727,0.888,8,100,0.0,1,0,2
20260912,202606040307,S2,win,14,カシマライフウ,5.3,2.3,0.749,0.325,0.888,1,100,230.0,1,0,2
20260912,202606040307,V1,place,14,カシマライフウ,,,,,0.888,1,100,160.0,1,0,2
20260912,202606040307,V3,wide,3-14,ゴールドプレイヤー×カシマライフウ,,,,,0.888,5/1,100,0.0,1,0,2
20260912,202606040308,S1,win,6,パーリーブラック,39.7,93.8,1.356,3.203,0.889,12,100,0.0,1,0,2
20260912,202606040308,S1C,win,6,パーリーブラック,39.7,93.8,1.356,3.203,0.889,12,100,0.0,1,0,2
20260912,202606040308,S1C,win,14,フォンドルレール,22.2,59.0,0.967,2.571,0.889,11,100,0.0,1,0,2
20260912,202606040308,S2,win,1,ヴァルカンテソーロ,4.3,3.6,0.686,0.574,0.889,5,100,0.0,1,0,2
20260912,202606040308,V1,place,1,ヴァルカンテソーロ,,,,,0.889,5,100,0.0,1,0,2
20260912,202606040308,V3,wide,1-8,ヴァルカンテソーロ×マイネルアウルム,,,,,0.889,5/6,100,0.0,1,0,2
20260912,202606040309,S1,win,9,イブニングタイド,34.5,51.0,1.461,2.16,0.894,10,100,0.0,1,0,2
20260912,202606040309,S1C,win,9,イブニングタイド,34.5,51.0,1.461,2.16,0.894,10,100,0.0,1,0,2
20260912,202606040309,S2,win,12,シャンソンドール,3.0,2.7,0.804,0.724,0.894,2,100,0.0,1,0,2
20260912,202606040309,V1,place,12,シャンソンドール,,,,,0.894,2,100,120.0,1,0,2
20260912,202606040309,V2,place,12,シャンソンドール,,,,,0.894,2,100,120.0,1,0,2
20260912,202606040309,V3,wide,2-12,ロケベンドラ×シャンソンドール,,,,,0.894,1/2,100,290.0,1,0,2
20260912,202606040310,S1,win,5,アマイ,14.4,19.1,1.033,1.37,0.922,1,100,1910.0,1,0,2
20260912,202606040310,S1,win,7,キントリヒ,26.4,76.5,1.202,3.483,0.922,4,100,0.0,1,0,2
20260912,202606040310,S1C,win,7,キントリヒ,26.4,76.5,1.202,3.483,0.922,4,100,0.0,1,0,2
20260912,202606040310,S1C,win,11,キーパフォーマー,20.0,29.9,0.967,1.446,0.922,10,100,0.0,1,0,2
20260912,202606040310,S2,win,1,デルアヴァー,4.5,4.6,0.711,0.727,0.922,7,100,0.0,1,0,2
20260912,202606040310,V1,place,1,デルアヴァー,,,,,0.922,7,100,0.0,1,0,2
20260912,202606040310,V3,wide,1-2,デルアヴァー×マイネルブリックス,,,,,0.922,7/2,100,0.0,1,0,2
20260912,202606040311,S1,win,3,イスラアネーロ,72.0,101.9,1.32,1.868,0.922,10,100,0.0,1,0,2
20260912,202606040311,S1,win,7,バグラダス,19.0,31.9,1.382,2.321,0.922,13,100,0.0,1,0,2
20260912,202606040311,S1,win,11,ブラウンラチェット,17.5,31.2,1.017,1.813,0.922,12,100,0.0,1,0,2
20260912,202606040311,S1,win,13,ショウナンアビアス,18.7,21.7,1.169,1.356,0.922,5,100,0.0,1,0,2
20260912,202606040311,S1,win,15,ユキマル,7.7,6.3,1.046,0.856,0.922,1,100,630.0,1,0,2
20260912,202606040311,S1C,win,3,イスラアネーロ,72.0,101.9,1.32,1.868,0.922,10,100,0.0,1,0,2
20260912,202606040311,S1C,win,7,バグラダス,19.0,31.9,1.382,2.321,0.922,13,100,0.0,1,0,2
20260912,202606040311,S1C,win,11,ブラウンラチェット,17.5,31.2,1.017,1.813,0.922,12,100,0.0,1,0,2
20260912,202606040311,S1C,win,13,ショウナンアビアス,18.7,21.7,1.169,1.356,0.922,5,100,0.0,1,0,2
20260912,202606040311,S1C,win,15,ユキマル,7.7,6.3,1.046,0.856,0.922,1,100,630.0,1,0,2
20260912,202606040311,S2,win,10,ゲイルライダー,7.2,3.7,0.771,0.396,0.922,4,100,0.0,1,0,2
20260912,202606040311,V1,place,10,ゲイルライダー,,,,,0.922,4,100,0.0,1,0,2
20260912,202606040311,V3,wide,9-10,ブレーザー×ゲイルライダー,,,,,0.922,6/4,100,0.0,1,0,2
20260912,202606040311,V4,trifecta,15-10-9,,,,,,,,100,0.0,1,0,1
20260912,202606040311,V4,trifecta,15-9-10,,,,,,,,100,0.0,1,0,1
20260912,202606040311,V4,trifecta,10-15-9,,,,,,,,100,0.0,1,0,1
20260912,202606040311,V4,trifecta,9-15-10,,,,,,,,100,0.0,1,0,1
20260912,202606040311,V4,trifecta,10-9-15,,,,,,,,100,0.0,1,0,1
20260912,202606040311,V4,trifecta,9-10-15,,,,,,,,100,0.0,1,0,1
20260912,202606040311,V4,trifecta,15-10-14,,,,,,,,100,0.0,1,0,1
20260912,202606040311,V4,trifecta,15-9-14,,,,,,,,100,0.0,1,0,1
20260912,202606040311,V4,trifecta,15-14-10,,,,,,,,100,0.0,1,0,1
20260912,202606040311,V4,trifecta,10-15-14,,,,,,,,100,0.0,1,0,1
20260912,202606040312,S1,win,3,ナリノシャーウッド,6.7,15.6,1.041,2.425,0.912,15,100,0.0,1,0,2
20260912,202606040312,S1,win,7,タリスマン,39.7,74.3,1.01,1.89,0.912,8,100,0.0,1,0,2
20260912,202606040312,S1,win,15,カーマンライン,71.7,125.1,1.347,2.35,0.912,5,100,0.0,1,0,2
20260912,202606040312,S1,win,16,スーパーホース,40.4,155.4,1.08,4.152,0.912,13,100,0.0,1,0,2
20260912,202606040312,S1C,win,1,タイセツナヒ,25.6,45.3,0.924,1.635,0.912,11,100,0.0,1,0,2
20260912,202606040312,S1C,win,3,ナリノシャーウッド,6.7,15.6,1.041,2.425,0.912,15,100,0.0,1,0,2
20260912,202606040312,S1C,win,7,タリスマン,39.7,74.3,1.01,1.89,0.912,8,100,0.0,1,0,2
20260912,202606040312,S1C,win,15,カーマンライン,71.7,125.1,1.347,2.35,0.912,5,100,0.0,1,0,2
20260912,202606040312,S1C,win,16,スーパーホース,40.4,155.4,1.08,4.152,0.912,13,100,0.0,1,0,2
20260912,202606040312,S2,win,12,ユアフェリシティ,2.4,2.4,0.728,0.728,0.912,2,100,0.0,1,0,2
20260912,202606040312,V1,place,12,ユアフェリシティ,,,,,0.912,2,100,150.0,1,0,2
20260912,202606040312,V2,place,12,ユアフェリシティ,,,,,0.912,2,100,150.0,1,0,2
20260912,202606040312,V3,wide,12-14,ユアフェリシティ×ヨドノタイヨウ,,,,,0.912,2/10,100,0.0,1,0,2
20260912,202609040302,S1,win,2,ハルカカナタ,6.2,6.3,1.202,1.221,0.66,3,100,0.0,1,0,2
20260912,202609040302,S1C,win,2,ハルカカナタ,6.2,6.3,1.202,1.221,0.66,3,100,0.0,1,0,2
20260912,202609040302,S2,win,5,ショウナンバトレニ,1.2,1.3,0.698,0.756,0.66,1,100,130.0,1,0,2
20260912,202609040302,S3,win,2,ハルカカナタ,6.2,6.3,1.202,1.221,0.66,3,100,0.0,1,0,2
20260912,202609040302,V1,place,5,ショウナンバトレニ,,,,,0.66,1,100,110.0,1,0,2
20260912,202609040303,S2,win,7,ホットロッドハート,1.9,1.6,0.87,0.733,0.631,1,100,160.0,1,0,2
20260912,202609040303,V1,place,7,ホットロッドハート,,,,,0.631,1,100,140.0,1,0,2
20260912,202609040304,S1,win,8,バックドラフト,13.4,15.3,1.1,1.256,0.845,7,100,0.0,1,0,2
20260912,202609040304,S1,win,9,ファランギーナ,6.9,6.7,1.07,1.039,0.845,16,100,0.0,1,0,2
20260912,202609040304,S1,win,13,イルミナジーティー,17.8,15.8,1.187,1.054,0.845,10,100,0.0,1,0,2
20260912,202609040304,S1C,win,1,ランスオブラヴ,23.5,66.4,0.896,2.532,0.845,6,100,0.0,1,0,2
20260912,202609040304,S1C,win,9,ファランギーナ,6.9,6.7,1.07,1.039,0.845,16,100,0.0,1,0,2
20260912,202609040304,S1C,win,13,イルミナジーティー,17.8,15.8,1.187,1.054,0.845,10,100,0.0,1,0,2
20260912,202609040304,S2,win,2,テンダーワーズ,4.8,5.2,0.818,0.886,0.845,5,100,0.0,1,0,2
20260912,202609040304,V1,place,2,テンダーワーズ,,,,,0.845,5,100,0.0,1,0,2
20260912,202609040304,V3,wide,2-9,テンダーワーズ×ファランギーナ,,,,,0.845,5/16,100,0.0,1,0,2
20260912,202609040305,S2,win,9,ルーメンルーナエ,2.2,1.9,0.819,0.707,0.586,2,100,0.0,1,0,2
20260912,202609040305,V1,place,9,ルーメンルーナエ,,,,,0.586,2,100,110.0,1,0,2
20260912,202609040306,S1,win,6,ミンコフスキー,15.1,10.3,1.064,0.726,0.56,3,100,0.0,1,0,2
20260912,202609040306,S1C,win,6,ミンコフスキー,15.1,10.3,1.064,0.726,0.56,3,100,0.0,1,0,2
20260912,202609040306,S2,win,7,キフクマル,2.6,7.5,0.734,2.117,0.56,5,100,0.0,1,0,2
20260912,202609040306,V1,place,7,キフクマル,,,,,0.56,5,100,0.0,1,0,2
20260912,202609040307,S1,win,2,ファイナルコマンド,18.0,118.6,1.014,6.679,0.907,14,100,0.0,1,0,2
20260912,202609040307,S1,win,3,メイショウヒタカミ,26.1,41.1,1.201,1.891,0.907,4,100,0.0,1,0,2
20260912,202609040307,S1,win,6,マイベスティー,28.2,13.1,1.056,0.49,0.907,5,100,0.0,1,0,2
20260912,202609040307,S1,win,9,イッタレイッタレ,6.2,8.9,1.007,1.446,0.907,1,100,890.0,1,0,2
